,id,created_at,user,text,language,lat,lng,user location,user utc offset,user time zone,,lemmas,
,'398259489993805824',1383758636,joelbontuyan,"After Yolanda, it would be Zumba. That should be a tough act to follow.",en,10.33254529,123.94419386,Cebu City,32400,Irkutsk,,"['yolanda', 'zumba', 'tough', 'act', 'follow']",
,'398260211711877122',1383758808,pamdenisee,@mayoycorn giatay! Hahaahahah abot nang bagyo d pani mauga ang semento! Hahahahah,tl,10.302287,123.9080547,,28800,Beijing,,"['giatay', 'hahaahahah', 'abot', 'nang', 'bagyo', 'pani', 'mauga', 'ang', 'semento', 'hahahahah']",
,'398261846945185792',1383759198,itsmephats,Hopefully humina Oh Lord ang Super Typhoon Yolanda.. please help us Oh Lord my Provinces Aklan&ampMindoro ..,en,11.7110623,122.3713284,Philippines,-32400,Alaska,,"['hopefully', 'humina', 'lord', 'ang', 'super', 'typhoon', 'yolanda', 'help', 'lord', 'province', 'aklan&amp;mindoro']",
,'398263324015857664',1383759550,18Yllek,Its nice to be ready!!! #yolanda @ kelly's crib http://t.co/c7SV80piK0,en,10.3349578,123.9592236,,,,,"['nice', 'ready', 'yolanda', 'kelly', 'crib']",
,'398264628779954176',1383759861,junefrances07,Good morning! Weather not so good.. Slowly feeling the presence of Yolanda.  #supertyphoon http://t.co/3UcXdyOLug,en,11.02543749,124.60109688,"T: 14.6018397,121.046963",28800,Hong Kong,,"['good', 'morning', 'weather', 'good', 'slowly', 'feel', 'presence', 'yolanda', 'supertyphoon']",
,'398266451397595136',1383760296,beiagscoste,Oh yolanda! Lumapit ka. Eme,tl,14.60378611,120.98664227,near earth ,28800,Hong Kong,,"['yolanda', 'lumapit', 'eme']",
,'398269364346290176',1383760990,junisidro,"Strongest Storm on Earth in 2013 (280 kph): Super Typhoon Haiyan, Category 5 Hurricane, expected to http://t.co/bjKbWSvkvb",en,14.43985056,120.98189615,"Manila, Philippines",28800,Hong Kong,,"['strong', 'storm', 'earth', 'kph', 'super', 'typhoon', 'haiyan', 'category', 'hurricane', 'expect']",
,'398271065601753089',1383761396,Adam_Genato,2 storms today: Yolanda and Napoles. Who's fiercer and stronger? Which one will blow us away completely? stay tuned.,en,14.61615737,121.06144112,Manila,,,,"['storm', 'today', 'yolanda', 'napoles', 'fierce', 'strong', 'blow', 'away', 'completely', 'stay', 'tune']",
,'398271779040284672',1383761566,angeline0202,"@PhilippineStar @PIABOHOL NGCP choppers,transpo on standby lest #YolandaPH brings down transmission line &amp roads become impassable",en,9.65079357,123.85407657,"Tagbilaran City, Bohol",,,,"['ngcp', 'chopper', 'transpo', 'standby', 'lest', 'yolandaph', 'bring', 'transmission', 'line', 'amp', 'road', 'impassable']",
,'398272519473348608',1383761742,cjtena,Umiinit ulit! Wala na si Yolanda,tl,13.59458531,123.17901771,"Naga City, Philippines",-28800,Pacific Time (US & Canada),,"['umiinit', 'ulit', 'wala', 'yolanda']",
,'398273851299069952',1383762060,paolosanjuan,@rizzaatoot hahahahaha wala dito lang sa bahay may bagyo e,tl,13.6240741,123.1931667,Naga City,28800,Beijing,,"['hahahahaha', 'wala', 'dito', 'lang', 'bahay', 'bagyo']",
,'398275068372844544',1383762350,urChumJer,Mama Mary please protect everyone affected by this new typhoon.  It has started already  #PrayForVisayas,en,14.58838265,121.05894285,"Manila, Philippines",28800,Hong Kong,,"['mama', 'mary', 'protect', 'affect', 'new', 'typhoon', 'start', 'prayforvisayas']",
,'398276262852317184',1383762635,_ritadiaz,May bagyo daw? Paki explain. Labyu. #bro #cdo #beach @ Midway White Beach http://t.co/KaVbuT6P4X,en,8.53192206,124.31185433,south,-32400,Alaska,,"['bagyo', 'daw', 'paki', 'explain', 'labyu', 'bro', 'cdo', 'beach', 'midway', 'white', 'beach']",
,'398278870425948160',1383763257,lowriinah,Good morning. Let's pray for the safety of our community sa pag-abot ni Typhoon Yolanda. Godbless us http://t.co/zeaJsXb5cw,en,10.72774709,122.52132132,"Passi City, Iloilo",-32400,Alaska,,"['good', 'morning', 'let', 'pray', 'safety', 'community', 'pag', 'abot', 'typhoon', 'yolanda', 'godbless']",
,'398280916469952512',1383763744,ralph_manuel,Dark clouds are now forming in Cebu sky captured images have 2 hrs difference #YolandaPH http://t.co/JB5t1pvDv9,en,10.32773697,123.9063924,Philippines,28800,Singapore,,"['dark', 'cloud', 'form', 'cebu', 'sky', 'capture', 'image', 'hrs', 'difference', 'yolandaph']",
,'398282866825510912',1383764209,geovan_bayya,Bagyong Yolanda O.O #YolandaPH Sana humina ka -.-,tl,14.38402102,120.94122781,,28800,Beijing,,"['bagyong', 'yolanda', 'o.o', 'yolandaph', 'sana', 'humina']",
,'398283752557670400',1383764421,XhycaSandalo,Pinoy man diay nis Yolanda oi. Late man,tl,10.3174141,123.9073148,Philippines,-28800,Pacific Time (US & Canada),,"['pinoy', 'man', 'diay', 'nis', 'yolanda', 'late', 'man']",
,'398285076137398272',1383764736,RMPunk16,Bangin di nala manayon hi Mana Yolanda kay maraut it panahon. Acheche! #YolandaPH,tl,11.190789,124.9979587,FILIPINAS,28800,Singapore,,"['bangin', 'nala', 'manayon', 'mana', 'yolanda', 'kay', 'maraut', 'panahon', 'acheche', 'yolandaph']",
,'398286457837592576',1383765066,projectJEEZ,May bagyo pero ma basket mn kne gypun krun sa ISA #BasketballNeverStops,tl,10.7121379,122.5677077,"Bakhaw, Mandurriao",28800,Beijing,,"['bagyo', 'pero', 'basket', 'kne', 'gypun', 'krun', 'isa', 'basketballneverstop']",
,'398287683610357760',1383765358,ivanmariano7,Bagyo daw,tl,14.7532389,121.046316,,28800,Beijing,,"['bagyo', 'daw']",
,'398289026106408960',1383765678,TheMarkOfficial,#YolandaPH the most strongest typhoon in the world! God bless Philippines!,en,14.65729,121.05622,Quezon City,28800,Singapore,,"['yolandaph', 'strong', 'typhoon', 'world', 'god', 'bles', 'philippines']",
,'398289850757292032',1383765874,danaguro,"It's raining outside.. Aren't we? Tskk! YO, LANDA! Be calm  #Praying #YolandaPH #work #office http://t.co/IlANaBm2is",en,8.47255843,124.70029181,Philippines,28800,Taipei,,"['rain', 'outside', 'not', 'tskk', 'landa', 'calm', 'pray', 'yolandaph', 'work', 'office']",
,'398290764829978625',1383766092,iamPsycheALLAN,Deadma na kay Napoles! Wala ng kabuluhan ang kanyang mga pinagsasabi! Kay #YolandaPH na lang tayo magfocus!,tl,15.3230481,120.9433625,"Science City of Muoz, NE",-28800,Pacific Time (US & Canada),,"['deadma', 'kay', 'napoles', 'wala', 'kabuluhan', 'ang', 'kanyang', 'mga', 'pinagsasabi', 'kay', 'yolandaph', 'lang', 'tayo', 'magfocus']",
,'398293549470322689',1383766756,Elcid_Lao,Yolanda! Lamunin mo na si Napoles! Inaalay namin xa sayo kapalit ng pagsalba ng buong Pinas! #PinoyHumor #PorkBarrel #NapolesPH #YolandaPH,tl,14.69213021,121.05475134,Metro Manila,-32400,Alaska,,"['yolanda', 'lamunin', 'napoles', 'inaalay', 'namin', 'sayo', 'kapalit', 'pagsalba', 'buong', 'pinas', 'pinoyhumor', 'porkbarrel', 'napolesph', 'yolandaph']",
,'398295144883318784',1383767137,smoke_frog,"Yolanda is finally here and trip to Dumaguete (well, obviously) is cancelled. [&gt__&lt] (@ Concepcion-Lagang Residence) http://t.co/ziFoCI59ar",en,9.68096833,123.86903501,Wanderlust,-32400,Alaska,,"['yolanda', 'finally', 'trip', 'dumaguete', 'obviously', 'cancel', 'gt;__&lt', 'concepcion', 'lagang', 'residence']",
,'398296555297329152',1383767473,chiyozoa,gloomy sky #YolandaPH / dumlog talisay city http://t.co/1l3xarqwau,tl,10.2371866,123.8391701,,,,,"['gloomy', 'sky', 'yolandaph', 'dumlog', 'talisay', 'city']",
,'398297606427643904',1383767724,iamEXAMENiii,GWAPA kay NAPOLES ah.. Daw si YOLANDA gd .. ,tl,10.66066272,122.99590905,,,,,"['gwapa', 'kay', 'napoles', 'daw', 'yolanda']",
,'398298214056472576',1383767868,claingclaire,@Saaaamsays hala noh. I hop mawala nanas Yolanda bah. :(,tl,10.3303929,123.8978924,Cebu Phils,28800,Beijing,,"['hala', 'noh', 'hop', 'mawala', 'nana', 'yolanda', 'bah']",
,'398297911324196865',1383767796,Reinaleah,"""@ANCALERTS: Typhoon Yolanda to leave PH Area of Responsibility on Sunday #YolandaPH"" - nice! Coz i want no rain on my birthday.",en,10.3103465,123.8880853,Cebu City,28800,Beijing,,"['typhoon', 'yolanda', 'leave', 'area', 'responsibility', 'sunday', 'yolandaph', 'nice', 'coz', 'want', 'rain', 'birthday']",
,'398298555950981120',1383767950,JInferido,Hindi pa nga dumarating si Aling Yolanda eh paubos na ang grinocery ko . Lol. #pataygutom #yolandaPH,tl,10.3332047,123.9099778,Cebu ,,,,"['hindi', 'nga', 'dumarat', 'yolanda', 'paubos', 'ang', 'grinocery', 'lol', 'pataygutom', 'yolandaph']",
,'398299139542233088',1383768089,NoOtherNico,#DalhinSiNapolesSaWesternVisayas at ipain sa bagyo.,tl,14.5570128,121.020398,Makati City,28800,Beijing,,"['dalhinsinapolessawesternvisayas', 'ipain', 'bagyo']",
,'398300409988538368',1383768392,wendymanalo,"Puros ""hindi ko po alam"" ang sagot. Wala din. Patayin nalang si Napoles ay este yung tv. Mag ayos at maghanda nalang sa bagyo, maray pa.",tl,13.146657,123.7189445,Neverland,28800,Beijing,,"['puros', 'hindi', 'alam', 'ang', 'sagot', 'wala', 'din', 'patayin', 'nalang', 'napoles', 'este', 'yung', 'mag', 'ayos', 'maghanda', 'nalang', 'bagyo', 'maray']",
,'398302278349647872',1383768837,CapoteShan,Nganu maning bagyo oyyyy!! Nagpa feel man kaaaa??,tl,10.26342937,125.17442466,,,,,"['nganu', 'man', 'bagyo', 'oyyyy', 'nagpa', 'feel', 'man', 'kaaaa']",
,'398303824277827585',1383769206,jarv_is21,Ingat sa super typhoon VISMIN.,tl,14.55818584,121.00785039,Cair Paravel - NARNIA,28800,Hong Kong,,"['ingat', 'super', 'typhoon', 'vismin']",
,'398305665833136128',1383769645,7qube,"And the rain is starting here  if its not earthquake, its a super typhoon  #cebu #buhaybyahero",en,10.33056,123.89902,,28800,Beijing,,"['rain', 'start', 'earthquake', 'super', 'typhoon', 'cebu', 'buhaybyahero']",
,'398306871494205440',1383769933,nicostars,Miriam Defensor Santiago VS Yolanda. Place your bets now! #miriamiheat #yolandaph #naPULISjacket #GGNapoles,en,10.25642081,123.80289141,"Cebu City, Philippines",-28800,Pacific Time (US & Canada),,"['miriam', 'defensor', 'santiago', 'yolanda', 'place', 'bet', 'miriamiheat', 'yolandaph', 'napulisjacket', 'ggnapole']",
,'398308614102089728',1383770348,ballerina9294,Super typhoon shopping and facial haha!! (at @AyalaCenterCebu w/ @eunicebalmaceda) http://t.co/CDIMvqvvME,en,10.31826534,123.90492439,"Cebu, Philippines ",,,,"['super', 'typhoon', 'shopping', 'facial', 'haha']",
,'398310087757791232',1383770699,HoT_UniCo,OMG...Signal #3 in our province in Southern Leyte??  LORD.Keep all of them safe..specially my loved ones. #YolandaPH #PrayForThePhilippines,en,10.3032395,123.8942918,"Queen City of the South, CEBU!",-25200,Arizona,,"['omg', 'signal', 'province', 'southern', 'leyte', 'lord.keep', 'safe', 'specially', 'love', 'one', 'yolandaph', 'prayforthephilippine']",
,'398311047117160448',1383770928,SabeForcadilla,"Dear Yolanda, h'wag kanang bumisita..pls. hehe #RolandaPH #weatherforecast #textcutie #God @ General Luna http://t.co/0Vxl3J8p2P",tl,9.78552791,126.16287231,Siargao Philippines,,,,"['dear', 'yolanda', ""h'wag"", 'kanang', 'bumisita', 'pls', 'hehe', 'rolandaph', 'weatherforecast', 'textcutie', 'god', 'general', 'luna']",
,'398312036192366593',1383771164,daniellefrancia,Shet para daw delubyo ang bagyo. -_-,tl,13.1439142,123.7406773, Philippines   ,-32400,Alaska,,"['shet', 'para', 'daw', 'delubyo', 'ang', 'bagyo']",
,'398312693808889857',1383771321,iamnightcrawler,My attention to this #STY #YolandaPH was diverted to sen.miriam on her persuasion to napoles. Now I'm entertained. :))),en,14.44015226,120.96010345,,-32400,Alaska,,"['attention', 'sty', 'yolandaph', 'divert', 'sen.miriam', 'persuasion', 'napole', 'entertain']",
,'398313839277912065',1383771594,allenquinco,It's raining outside. I can feel the typhoon Yolanda now. Keep safe mga Kababayan kong Pilipino. Lets http://t.co/J0yUOaoQgd,tl,7.44905173,125.81340419,"Davao/Tagum City, PH",-32400,Alaska,,"['rain', 'outside', 'feel', 'typhoon', 'yolanda', 'safe', 'mga', 'kababayan', 'kong', 'pilipino', 'let']",
,'398315837083238400',1383772070,Your_Guy,"""@QueenAshi: BREAKING NEWS: Masyadong malakas ang init na dala ni Sen. Miriam, Super typhoon Yolanda, umatras!"" Hahaha",tl,7.04562,125.5371005,Land Of Promise,28800,Beijing,,"['breaking', 'news', 'masyadong', 'malakas', 'ang', 'init', 'dala', 'sen.', 'miriam', 'super', 'typhoon', 'yolanda', 'umatras', 'hahaha']",
,'398316541701144576',1383772238,mielgrace29,"""#YolandaPH Signal No. 2: Sorsogon, Masbate, Ticao, Northern Samar, Biliran, Bantayan &amp Camotes Is., Northern Cebu inc. Cebu City""",id,11.2774767,124.02817096,SWIFTYLAND,28800,Beijing,,"['yolandaph', 'signal', 'sorsogon', 'masbate', 'ticao', 'northern', 'samar', 'biliran', 'bantayan', 'amp', 'camotes', 'northern', 'cebu', 'cebu', 'city']",
,'398318200053440512',1383772633,itsMeLeepot,"@AyyTangaLangDre: Dahil kay Miriam Defensor Santiago, bagyong Yolanda umatras. #PorkBarrelProbe",tl,14.27657477,120.99185566,Cavite Philippines,28800,Beijing,,"['dahil', 'kay', 'miriam', 'defensor', 'santiago', 'bagyong', 'yolanda', 'umatras', 'porkbarrelprobe']",
,'398319375742021632',1383772914,nikkomileS,Typhoon Signal #3...weather is gloomy but steady..no rainfalls no gusty winds....waaahhh this is more scary...what to do?!,en,11.29963,124.69251,"T: 11.2993848,124.6813913",28800,Singapore,,"['typhoon', 'signal', 'weather', 'gloomy', 'steady', 'rainfall', 'gusty', 'wind', 'waaahhh', 'scary']",
,'398320852401258497',1383773266,kirbytotz,I wonder if Yolanda is really coming. #Hot,en,14.53228266,121.01225283,Makati City,28800,Hong Kong,,"['wonder', 'yolanda', 'come', 'hot']",
,'398322720204521472',1383773711,joecelanc,"Stay safe and dry everyone!  @ABSCBNNews: #YolandaPH Signal No. 3: Eastern Samar, Samar, Leyte, Southern Leyte, Siargao Island, Dinagat",en,14.84695085,120.97165423,"Manila, Philippines",28800,Beijing,,"['stay', 'safe', 'dry', 'yolandaph', 'signal', 'eastern', 'samar', 'samar', 'leyte', 'southern', 'leyte', 'siargao', 'island', 'dinagat']",
,'398324040865423360',1383774026,nooomar,Dayav ta kay dosil na mag bagyo way Juntern! (@ Globe Business Center) http://t.co/ZPYWlwwmYE,tl,10.31157319,123.91926885,Ubec,28800,Hong Kong,,"['dayav', 'kay', 'dosil', 'mag', 'bagyo', 'way', 'juntern', 'globe', 'business', 'center']",
,'398326615509188609',1383774640,chicka_bevs,"We still have not moved on from that quake 's wrath &amp now, we're having anxiety with #YolandaPH ! Lord pls continue to hear our prayer!",en,10.26733419,123.85122319,"cebu, phils",-28800,Pacific Time (US & Canada),,"['move', 'quake', 'wrath', 'amp', 'have', 'anxiety', 'yolandaph', 'lord', 'pls', 'continue', 'hear', 'prayer']",
,'398328801609805824',1383775161,chaiinesz,I welcome na si Yolanda.,tl,11.57553991,122.74702776,Philippines and Chicago ,28800,Hong Kong,,"['welcome', 'yolanda']",
,'398330235151593472',1383775503,chaiinesz,"Food list: ice cream, pop corn. Wala labot kay Yolanda! Makaun gd ko ya sakun kina crave!",tl,11.57553991,122.74702776,Philippines and Chicago ,28800,Hong Kong,,"['food', 'list', 'ice', 'cream', 'pop', 'corn', 'wala', 'labot', 'kay', 'yolanda', 'makaun', 'sakun', 'kina', 'crave']",
,'398331570320179200',1383775821,karendillera,Stacking goods in preparation for Yolanda. Mas mabuti na yung handa :),tl,7.03881349,125.51213389,"Davao city, Philippines",-32400,Alaska,,"['stack', 'good', 'preparation', 'yolanda', 'mas', 'mabuti', 'yung', 'handa']",
,'398333946993586176',1383776388,aMENCHzing,"Classes are suspended. #KeepSafe #Supertyphoon #asian #tagsforlikes @ San Jose, Antique http://t.co/o3ySBtzYuS",en,10.75545032,121.94156429,,28800,Beijing,,"['class', 'suspend', 'keepsafe', 'supertyphoon', 'asian', 'tagsforlike', 'san', 'jose', 'antique']",
,'398335137043054593',1383776672,supiezajd,@jeffcanoy Lacking of evacuation centers in municipality of Dagohoy for evacuees from landslide prone areas. #YolandaPH #Bohol,en,9.90780172,124.22420685,Philippines,,,,"['lacking', 'evacuation', 'center', 'municipality', 'dagohoy', 'evacuee', 'landslide', 'prone', 'area', 'yolandaph', 'bohol']",
,'398336820733571072',1383777073,jianbautista,going #somewhere #else with #yolanda @ Araneta Street http://t.co/xPf99c0GsK,en,10.64988636,122.93658859,"bacolod city, philippines",28800,Hong Kong,,"['yolanda', 'araneta', 'street']",
,'398337734579736577',1383777291,SiRipreciousme,"@degslight @ylee_r all done too sis,, all for @ActorLeeMinHo haha kahit na may paparating na super typhoon tutok sa #HEIRS fighting! ^^",tl,10.31624695,123.96497217,Lives: Pearl Of The Orient Sea,-32400,Alaska,,"['sis', 'haha', 'kahit', 'paparat', 'super', 'typhoon', 'tutok', 'heir', 'fight']",
,'398340649751031808',1383777986,illustriousjosh,"While Yolanda is still not in town, i'm watching the Napoles hearing in court. Sorry madam Napoles, i don't believe in your statements",en,10.33376593,123.90753369,Philippines,28800,Taipei,,"['yolanda', 'town', 'watch', 'napoles', 'hearing', 'court', 'sorry', 'madam', 'napoles', 'not', 'believe', 'statement']",
,'398342534172114944',1383778435,mchX,"Pwede po ba kayo mag donate ng 30m para sa mga nasalanta ng lindol at ngayon bagyo sa visayas region? ""Hindi ko po alam. Wala po ako ganun""",tl,14.20052812,121.13308617,at the fairways...,28800,Taipei,,"['pwede', 'kayo', 'mag', 'donate', 'para', 'mga', 'nasalanta', 'lindol', 'ngayon', 'bagyo', 'visayas', 'region', 'hindi', 'alam', 'wala', 'ako', 'ganun']",
,'398343441492373504',1383778651,OnlyLelouch,",because of the typhoon, amung  1week vacation na butangan ug extension! Haha ..",tl,8.7131983,125.7605088,Philippines,-28800,Pacific Time (US & Canada),,"['typhoon', 'amung', '1week', 'vacation', 'butangan', 'extension', 'haha']",
,'398344730712768512',1383778959,maykhadz,Session on going despite the upcoming of Super Typhoon #publicservice #rainorshine #sangguniangbayan http://t.co/1pbed9IXiT,en,11.25050913,123.99832622,"cebu city,philippines",-32400,Alaska,,"['session', 'despite', 'upcoming', 'super', 'typhoon', 'publicservice', 'rainorshine', 'sangguniangbayan']",
,'398346802157469696',1383779453,aprilmaeow11,As we pray for our safety from #Yolanda. Let us also pray that #Napoles will once and for all tell the truth. #PorkProbe #PatrolPork,en,15.4813961,120.9794837,Tropical Islands,-18000,Eastern Time (US & Canada),,"['pray', 'safety', 'yolanda', 'let', 'pray', 'napoles', 'tell', 'truth', 'porkprobe', 'patrolpork']",
,'398348794363797504',1383779928,zayleejakal,Ngano karon pmn ni cla ni ari oy nga bagyo man.,tl,10.3121083,123.8819791,Cebu City,-18000,Eastern Time (US & Canada),,"['ngano', 'karon', 'pmn', 'cla', 'ari', 'nga', 'bagyo', 'man']",
,'398350566683729920',1383780350,KKKirk_Official,Paparating na si #YolandaPH,tl,11.1880957,125.0032988,"Liverpool, England",-32400,Alaska,,"['paparat', 'yolandaph']",
,'398352397837144064',1383780787,rhoiregino,Nagpaparamdam na si Yolanda syet!  (at Cash Unit - DSWD FO9) [pic]  https://t.co/9cVVgykd5a,en,6.90003,122.08181,"ZBGA, Philippines",32400,Seoul,,"['nagpaparamdam', 'yolanda', 'syet', 'cash', 'unit', 'dswd', 'fo9', 'pic']",
,'398354986293141504',1383781404,littlebopeeep,Dipa ako naliligo #YolandaPH,tl,11.216759,125.0020942,in a lonely place,28800,Hong Kong,,"['dipa', 'ako', 'naliligo', 'yolandaph']",
,'398357984490704896',1383782119,DhonPal,Awake for 18 hours for the #BCP #gladiator program for #YolandaPH Logistics wise we are all (at Dhon's Pad)  https://t.co/Wo1Xqe1up8,en,10.34055,123.90304,Cebu,-32400,Alaska,,"['awake', 'hour', 'bcp', 'gladiator', 'program', 'yolandaph', 'logistics', 'wise', 'dhon', 'pad']",
,'398359525860073472',1383782486,khrizzadiamondb,whatever Typhoon Yolanda! &gt:)  @ Regina Swimming Pool http://t.co/06AlAcFzwr,en,8.14571932,123.81993456,Philippines,28800,Hong Kong,,"['typhoon', 'yolanda', 'regina', 'swimming', 'pool']",
,'398361259566854144',1383782900,MadMadamba,"""Masmaganda pang matutukan si Yolanda kay kasa kay Napoles, masmatutulungan pa yung bayan"" -RADIO =))",tl,14.63609488,121.07572513,"Ateneo de Manila HS, MNL PH",28800,Beijing,,"['masmaganda', 'pang', 'matutukan', 'yolanda', 'kay', 'kasa', 'kay', 'napoles', 'masmatutulungan', 'yung', 'bayan', '-radio']",
